start_date;end_date;status;ip_address;progress;duration_in_seconds;finished;recorded_date;response_id;recipient_last_name;recipient_first_name;recipient_email;external_reference;location_latitude;location_longitude;distribution_channel;user_language;q_recaptcha_score;q_relevant_id_duplicate;q_relevant_id_duplicate_score;q_relevant_id_fraud_score;q_relevant_id_last_start_date;intro;gender;age_5;edu;mzam;woj;home_ownership_1;home_ownership_2;home_ownership_3;changed_heating;media_weekly_1;media_weekly_2;media_weekly_3;media_daily_1;media_daily_2;media_daily_3;most_common_soc_med_1;most_common_soc_med_2;most_common_soc_med_3;most_common_soc_med_4;most_common_soc_med_5;most_common_soc_med_6;most_common_soc_med_7;most_common_soc_med_8;most_common_soc_med_9;most_common_soc_med_10;most_common_soc_med_11;active_soc_media;passive_soc_media;q5_eu_attitudes_1;financial_sit_1;financial_sit_2;financial_sit_3;security_1;security_2;security_3;security_4;security_5;security_6;q119_first_click;q119_last_click;q119_page_submit;q119_click_count;q120_first_click;q120_last_click;q120_page_submit;q120_click_count;q121_first_click;q121_last_click;q121_page_submit;q121_click_count;security_freedom_1;security_freedom_2;security_freedom_3;security_freedom_4;security_freedom_5;security_freedom_6;security_freedom_7;att_check_exp;finan_exp;effectiveness_exp;support_exp;acceptability_exp;attention_control;fin_control;effectiveness_contr;support_control;accept_control;nar_1;nar1_end;nar_2;nar2_end;nar_3;nar3_end;nar_4;nar4_end;OLDnar_5;nar5_end;OLDnar_6;nar6_end;OLDnar_7;nar7_end;OLDnar_8;nar8_end;q131;q132;q128_first_click;q128_last_click;q128_page_submit;q128_click_count;q1_sm_2;q1_sm_3;q1_sm_4;q1_sm_5;q1_sm_6;q1_comm;q2_sm_2;q2_sm_3;q2_sm_4;q2_sm_5;q2_sm_6;q2_comm;q3_sm_2;q3_sm_3;q3_sm_4;q3_sm_5;q3_sm_6;q3_comm;q4_sm_2;q4_sm_3;q4_sm_4;q4_sm_5;q4_sm_6;q4_comm;q5_sm_2;q5_sm_3;q5_sm_4;q5_sm_5;q5_sm_6;q5_comm;q6_sm_2;q6_sm_3;q6_sm_4;q6_sm_5;q6_sm_6;q6_comm;q7_sm_2;q7_sm_3;q7_sm_4;q7_sm_5;q7_sm_6;q7_comm;q8_sm_2;q8_sm_3;q8_sm_4;q8_sm_5;q8_sm_6;q8_comm;realistic;credibility;realistic_control;credible_control;political;political_6_text;institution_trust_1;institution_trust_2;institution_trust_3;institution_trust_4;institution_trust_5;sss_1;outro_2_comments;outro_3;q_language;q_terminate_flag;q_total_duration;create_new_field_or_choose_from_dropdown;id;survey_hash;gr;condition;q_ambiguous_text_present;q_ambiguous_text_questions;q_straightlining_count;q_straightlining_percentage;q_straightlining_questions;q_unanswered_percentage;q_unanswered_questions;att_merged;realist_merged;credib_merged;finan_burden_merged;effec_merged;support_merged;accep_merged;finan_sit_avg;trait_secur_avg;trait_free_avg;state_secur_avg;state_free_avg;antim_narr_intr;antim_narrat_endors_avg;main_narrat_endors_avg;engagement_total;relat_antim_interest;total_soc_media_mainstreamness;main_endorsement_soc_media;antim_endorsement_soc_media;Nar_5correct;nar_6correct;nar_7correct;nar_8correct;Mainstream_Interest_avg
12/20/2024 5:26:45;12/20/2024 5:40:45;0;188.146.250.165;100;840;1;12/20/2024 5:40:46;R_2Kx6pXBQVMx5vdY; ; ; ; ;50.2411;18.849;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;32;1;1;1; ;1; ;2;10;2;10;3;1;1; ;1; ; ; ; ; ; ; ; ; ;2;5;7;1;1;1;5;5;6;5;5;5; ; ; ; ;2,378;177,331;181,186;49; ; ; ; ;2;3;3;3;3;3;3;1;5;1;1;1; ; ; ; ; ;6;7;7;7;7;7;4;1;1;1;5;5;1;1;7;7; ; ;7,586;7,586;20,768;1;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ;3;3; ; ;7; ;5;1;3;1;1;3; ;4;PL; ;840; ;17e912bb646f57fb88539e62d25bff59;gtj3cm;2;voluntary;0; ;2;,285714285714286;QID33, QID9;,0188679245283019;QID43;1;3;3;5;1;1;1;1;5,33333333333333;5;2,75;3;6;5,5;3,5;8;2,5;-6;-2;-4;1;3;1;5;2,5
12/20/2024 5:42:28;12/20/2024 6:00:12;0;46.205.199.137;100;1064;1;12/20/2024 6:00:13;R_2Ej9krfTliTmACz; ; ; ; ;50.0585;19.9342;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;55;3;1;13; ;1; ;2;9;6;9;3;1;1;1; ;1;1; ;1;1;1; ;1; ;2;6;85;3;2;2;6;6;4;5;5;5; ; ; ; ;2,583;122,852;125,424;63; ; ; ; ;7;7;7;6;4;7;7;1;5;4;5;5; ; ; ; ; ;4;5;7;7;7;7;7;4;1;1;6;4;6;6;9;1; ; ;6,173;44,129;47,252;4;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;4;4; ; ;1; ;6;1;1;4;4;5; ;4;PL; ;1064; ;056ab5b8ef3e61ad3829395c3726c27b;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0754716981132075;QID43, QID63, QID64, QID66;1;4;4;5;4;5;5;2,33333333333333;5,33333333333333;5;6,75;6;6,25;5,75;3;5;,75;-1;2;-3;1;4;4;7;4
12/20/2024 6:00:05;12/20/2024 6:15:55;0;31.0.55.153;100;950;1;12/20/2024 6:15:56;R_8jeq4SuvYU5IPXl; ; ; ; ;51.7928;19.3824;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;44;3;2;5; ;1; ;2;6;10;9;5;1;1; ; ; ;1; ;1; ; ; ; ; ;1;6;15;3;2;2;3;3;2;2;3;3; ; ; ; ;3,571;108,686;121,596;18; ; ; ; ;7;5;5;5;5;5;5;1;5;4;3;2; ; ; ; ; ;1;1;1;1;5;7;4;4;6;7;6;7;6;5;4;4; ; ;0;0;16,976;0;0;0;0;0;1; ;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;0;1;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;3;3; ; ;7; ;5;2;2;3;3;5; ;4;PL; ;950; ;61d581a3d5e0d742906088f35548ff1d;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0377358490566038;QID43, QID56;1;3;3;5;4;3;2;2,33333333333333;2,66666666666667;2,66666666666667;5,5;5;2,75;3,25;5,75;7;-2,75;6;3;3;4;4;4;2;3,5
12/20/2024 7:00:20;12/20/2024 7:12:35;0;46.205.201.72;100;734;1;12/20/2024 7:12:35;R_8DGCC1TBLi0sHZp; ; ; ; ;52.2381;20.9983;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;52;3;1;11; ;1; ;2;10;1;7;4;3;3;1; ; ; ; ;1; ;1; ; ; ;4;6;81;1;1;3;7;7;7;7;7;7; ; ; ; ; ; ; ; ;20,47;120,565;121,595;5;1;1;1;4;1;1;3; ; ; ; ; ;3;1;7;7;7;7;7;7;4;7;7;7;4;9;7;9;7;9;7;9;7; ; ;0;0;19,537;0;0;1;0;0;0; ;1;0;0;0;0; ;0;1;0;0;0; ;0;1;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;1;0; ; ; ;7;7;3; ;7;5;5;6;3;3;nie mam;4;PL; ;734; ;4a46e7dc16dbbf240798eeea56c3d141;gtj3cm;3;control;0; ;2;,285714285714286;QID12, QID33;0; ;3;7;7;1;7;7;7;1,66666666666667;7;7;1,75;1,66666666666667;7;5,5;7;8;-2;2;3;-1;7;7;7;7;7
12/20/2024 7:20:26;12/20/2024 7:39:48;0;37.225.46.119;100;1161;1;12/20/2024 7:39:49;R_2KPkHGvXpQxGmGL; ; ; ; ;51.7737;19.4767;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;63;1;2;5; ;1; ;2;1;2;2;2;1;4;1; ; ;1; ;1; ; ; ; ; ;1;4;100;2;2;3;5;7;5;5;6;7; ; ; ; ; ; ; ; ;0;0;121,663;0;1;1;1;1;1;1;1; ; ; ; ; ;3;1;4;7;7;1;1;1;7;4;4;4;4;9;7;9;7;1;1;9;7; ; ;0;0;20,127;0;0;0;0;0;1; ;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;3;3;3; ;3;1;1;4;1;4;niekture treścinie wiem czy były dla mnie do dobrego zrozumienia;4;PL; ;1161; ;651d58923abef2666fba6276e1fecc18;gtj3cm;3;control;0; ;2;,285714285714286;QID22, QID33;,0377358490566038;QID56, QID63;3;3;3;1;4;7;7;2,33333333333333;5,66666666666667;6;1;1;2,5;4;5,5;6;-4,5;6;4;2;7;7;1;7;5,5
12/20/2024 7:32:10;12/20/2024 7:47:50;0;91.236.87.40;100;940;1;12/20/2024 7:47:50;R_25Upu9TCF68BCtr; ; ; ; ;50.1004;19.8251;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;33;3;4;6; ;1; ;2;9;1;10;5;1;1;1; ;1;1; ; ; ;1; ; ; ;3;4;50;3;1;1;4;5;6;5;5;5; ; ; ; ; ; ; ; ;0;0;156,969;0;2;2;1;1;1;1;1; ; ; ; ; ;3;1;6;5;6;2;2;3;3;1;2;2;2;5;3;4;2;4;1;5;3; ; ;0;0;17,022;0;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ; ; ;2;2;7; ;3;2;2;3;3;6; ;4;PL; ;940; ;947c4c94a8c82430c01cb40dc2944833;gtj3cm;3;control;0; ;1;,142857142857143;QID33;,0754716981132075;QID43, QID56, QID62, QID66;3;2;2;1;6;5;6;1,66666666666667;5;5;1,5;1;2;2,25;2,25;5;-2,5;1;3;-2;3;2;2;3;2,5
12/20/2024 7:54:26;12/20/2024 8:13:28;0;37.225.83.2;100;1142;1;12/20/2024 8:13:29;R_8PjiUdjkYhXZ3od; ; ; ; ;51.2377;22.5582;anonymous;PL;1;true;100;0;12/19/2024 9:33:37;1;2;62;4;1;3; ;1; ;2;1;1;6;5;1;1;1; ; ;1; ;1; ;1; ; ; ;2;1;89;4;4;3;6;6;6;6;6;6;1,756;121,075;124,301;17; ; ; ; ; ; ; ; ;4;4;4;4;6;6;6;2;3;5;4;6; ; ; ; ; ;7;1;7;6;7;1;7;1;9;7;9;7;9;7;9;4; ; ;2,347;2,561;16,689;2;0;0;0;0;1; ;1;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;4;2; ; ;1; ;6;5;3;6;6;8; ;4;PL; ;1142; ;71829ed72f15c932c9f84b69aae2ee85;gtj3cm;1;obligatory;0; ;2;,285714285714286;QID12, QID33;,0188679245283019;QID43;2;4;2;3;5;4;6;3,66666666666667;6;6;4;6;7;2,25;6,25;8;-2;4;2;2;7;7;7;7;7
12/20/2024 8:02:11;12/20/2024 8:15:03;0;155.133.59.100;100;771;1;12/20/2024 8:15:03;R_8rOx62XPn3eWFAB; ; ; ; ;49.4857;20.0252;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;46;3;2;6; ;1; ;2;1;1;1;5;5;1;1;1;1;1; ; ; ;1; ; ; ;3;3;65;3;2;2;4;4;4;4;4;4; ; ; ; ;5,639;114,972;121,196;37; ; ; ; ;4;4;4;4;4;4;4;1;2;6;4;5; ; ; ; ; ;4;4;4;3;4;3;5;4;6;3;6;4;7;5;8;5; ; ;0;0;20,95;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;3;3; ; ;7; ;4;4;3;3;3;3; ;4;PL; ;771; ;746c0da44fc186728d74f6d61709812b;gtj3cm;2;voluntary;0; ;4;,571428571428571;QID12, QID2, QID22, QID33;,169811320754717;QID56, QID64, QID67, QID63, QID66, QID43, QID62, QID65, QID49;1;3;3;2;6;4;5;2,33333333333333;4;4;4;4;4,25;3,5;4,25;0;-2,5;0;0;0;4;4;5;6;4,75
12/20/2024 8:05:04;12/20/2024 8:18:24;0;83.25.132.150;100;800;1;12/20/2024 8:18:25;R_88WFxAeb4Kl0U6J; ; ; ; ;54.3183;18.5839;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;35;4;1;11; ;1; ;2;9;6;10;5;1;1;1; ;1; ; ; ; ;1; ; ; ;4;4;50;4;4;3;5;5;6;5;5;5; ; ; ; ; ; ; ; ;14,561;85,586;131,263;26;1;1;1;1;1;1;1; ; ; ; ; ;3;1;6;5;6;4;5;6;6;5;6;6;6;5;4;7;6;8;6;7;6; ; ;0;0;15,996;0;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;1;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;1;1;0;0;0; ; ; ;4;4;4; ;6;3;3;2;2;6; ;4;PL; ;800; ;1b88adfb31160a8a4ad09e17992176b3;gtj3cm;3;control;0; ;2;,285714285714286;QID22, QID33;,0754716981132075;QID43, QID49, QID64, QID65;3;4;4;1;6;5;6;3,66666666666667;5,33333333333333;5;1;1;5,25;5,75;5,5;7;-1,5;-1;2;-3;3;5;6;5;4,75
12/20/2024 8:13:31;12/20/2024 8:28:23;0;78.9.110.243;100;892;1;12/20/2024 8:28:24;R_2KVHjSECdHCzVxc; ; ; ; ;51.1659;16.5999;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;47;4;1;1; ;1; ;2;2;1;5;3;2;1;1; ;1;1; ;1;1;1; ; ; ;3;5;3;2;2;2;6;5;5;5;5;5; ; ; ; ; ; ; ; ;0;0;121,504;0;3;3;3;3;3;3;3; ; ; ; ; ;3;1;4;3;3;2;2;1;1;2;3;2;2;4;3;4;2;7;4;4;3; ; ;0;0;17,658;0;1;0;0;0;0; ;1;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;2;2;7; ;2;2;2;2;2;5; ;4;PL; ;892; ;68bf54cd8d86e4619c03e60266c81218;gtj3cm;3;control;0; ;4;,571428571428571;QID10, QID22, QID33, QID9;,0188679245283019;QID43;3;2;2;1;4;3;3;2;5,33333333333333;5;3;3;1,75;2;3;9;-3;1;0;1;2;2;5;2;2,75
12/20/2024 8:21:57;12/20/2024 8:33:45;0;45.158.111.42;100;707;1;12/20/2024 8:33:45;R_8n8CDgi9S0BKjLl; ; ; ; ;50.0837;21.7017;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;35;4;1;9; ;1; ;2;9;1;8;6;2;1;1; ; ;1; ; ; ; ; ; ; ;2;5;40;3;3;2;7;7;7;7;7;7; ; ; ; ; ; ; ; ;0;0;124,469;0;4;4;1;1;1;1;1; ; ; ; ; ;3;1;4;4;4;1;4;1;4;1;4;5;5;1;4;1;4;8;5;7;4; ; ;0;0;20,745;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;1;0;0;0; ;1;0;0;0;0; ; ; ;5;5;4; ;4;1;3;3;3;5; ;4;PL; ;707; ;dc3b83b8fc3bc0a2e2bf483c46460e69;gtj3cm;3;control;0; ;2;,285714285714286;QID12, QID33;,132075471698113;QID56, QID64, QID63, QID43, QID62, QID65, QID49;3;5;5;1;4;4;4;2,66666666666667;7;7;2,5;1;2;4,25;4,25;2;-2,25;1;1;0;1;1;6;5;3,25
12/20/2024 8:23:07;12/20/2024 8:34:05;0;188.146.132.139;100;658;1;12/20/2024 8:34:06;R_8c2wyJ2cvcz2KL8; ; ; ; ;52.1973;21.0211;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;46;3;2;7; ;1; ;2;10;1;4;6;1;4;1; ;1; ; ;1; ; ; ; ; ;3;6;85;2;2;2;5;5;5;5;5;5; ; ; ; ;1,313;68,736;125,777;23; ; ; ; ;5;4;3;4;4;4;3;1;1;4;4;5; ; ; ; ; ;6;5;1;1;4;3;6;4;8;6;8;5;8;4;7;4; ; ;12,505;12,505;19,321;1;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;1;0;0;0; ;1;0;0;0;0; ;5;5; ; ;1; ;5;5;3;5;7;5;Super;4;PL; ;658; ;f85acbddb0ae755da45eb3058cbea892;gtj3cm;2;voluntary;0; ;3;,428571428571429;QID12, QID33, QID9;,0943396226415094;QID56, QID63, QID62, QID65, QID49;1;5;5;1;4;4;5;2;5;5;4;3,66666666666667;4,25;3,25;4,75;3;-3,5;2;2;0;6;6;6;5;5,75
12/20/2024 8:18:50;12/20/2024 8:38:09;0;91.229.251.235;100;1159;1;12/20/2024 8:38:10;R_8QK4gVoJg1ZzxYR; ; ; ; ;49.8216;19.0496;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;22;3;1;12; ;1; ;2;8;1;10;7;1;3;1;1;1;1; ;1; ;1; ; ; ;2;6;70;4;3;3;5;7;6;6;7;7; ; ; ; ; ; ; ; ;12,061;137,031;142,531;18;1;1;1;1;4;3;5; ; ; ; ; ;3;1;6;6;6;4;6;4;5;3;2;4;6;6;6;7;7;7;3;7;6; ; ;0;0;18,839;0;1;0;0;1;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ; ; ;6;6;5; ;6;3;4;4;3;6; ;4;PL; ;1159; ;964891d4f9f0b57356e2db656649ba2e;gtj3cm;3;control;0; ;1;,142857142857143;QID33;,132075471698113;QID56, QID64, QID63, QID66, QID43, QID62, QID65;3;6;6;1;6;6;6;3,33333333333333;6;6,66666666666667;1;4;3,75;4,75;5,5;3;-3;0;1;-1;4;5;5;5;4,75
12/20/2024 8:27:31;12/20/2024 8:45:43;0;37.225.84.197;100;1092;1;12/20/2024 8:45:44;R_2cqBznNwwPLK65z; ; ; ; ;51.2595;22.5501;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;62;4;1;3; ;1; ;2;1;1;7;5;1;1;1; ; ;1; ;1; ;1; ; ; ;2;6;89;4;4;3;6;6;5;5;6;6;0;0;127,132;0; ; ; ; ; ; ; ; ;4;4;4;4;4;4;4;2;2;3;6;3; ; ; ; ; ;7;1;7;1;7;1;7;1;9;7;9;7;9;7;9;1; ; ;0;0;17,407;0;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;2;2; ; ;1; ;6;5;3;6;6;8; ;4;PL; ;1092; ;71829ed72f15c932c9f84b69aae2ee85;gtj3cm;1;obligatory;0; ;2;,285714285714286;QID22, QID33;,0188679245283019;QID43;2;2;2;2;3;6;3;3,66666666666667;5,66666666666667;5,66666666666667;4;4;7;1;5,5;8;-2;8;4;4;7;7;7;7;7
12/20/2024 8:33:10;12/20/2024 8:51:20;0;37.30.12.42;100;1090;1;12/20/2024 8:51:20;R_2FmnTSpoHn5Gu9t; ; ; ; ;51.104;17.0388;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;38;4;2;1; ;1; ;2;3;1;9;7;3;3;1; ;1;1; ; ;1;1; ; ; ;6;4;60;3;3;3;3;6;3;5;4;2; ; ; ; ;67,19;108,859;125,218;2; ; ; ; ;6;6;5;6;7;7;7;1;3;4;4;4; ; ; ; ; ;5;5;6;6;5;5;5;5;8;4;8;5;7;6;8;7; ; ;0;0;16,293;0;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;4;4; ; ;1; ;6;2;3;4;4;4; ;4;PL; ;1090; ;7a6a55151d60e4e05e1374244d9ed1f3;gtj3cm;2;voluntary;0; ;2;,285714285714286;QID33, QID9;,0188679245283019;QID43;1;4;4;3;4;4;4;3;4;3,66666666666667;5,75;7;5,25;5,25;5,5;8;-2,5;-2;2;-4;6;6;5;6;5,75
12/20/2024 8:42:11;12/20/2024 9:03:36;0;185.127.22.23;100;1285;1;12/20/2024 9:03:38;R_8CyIYgbSntmVStd; ; ; ; ;50.3757;18.0038;anonymous;PL;1; ;0;5;10/14/1582 0:00:00;1;2;33;4;1;8; ;1; ;2;4;1;7;6;1;2; ; ;1; ; ; ; ; ; ; ; ;5;2;85;4;3;3;2;3;2;3;3;3;0;0;142,699;0; ; ; ; ; ; ; ; ;4;4;2;4;4;3;3;2;2;4;4;5; ; ; ; ; ;4;2;2;2;3;2;2;2;5;3;6;5;7;2;4;5; ; ;0;0;17,483;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;1;0;0;Artykuł dla fanów teorii spiskowych.;0;0;1;0;0;Rolnicy, najbardziej uprzywilejowana grupa (zaraz po księżach). Mnie nikt dopłat do paliwa, ani do niczego innego nie daje.;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;5;5; ; ;3; ;7;4;2;4;3;8; ;4;PL; ;1285; ;e75f7d764aa0c325c15d60e9cc217622;gtj3cm;1;obligatory;0; ;1;,142857142857143;QID33;,0909090909090909;QID56, QID67, QID66, QID43, QID49;2;5;5;2;4;4;5;3,33333333333333;2,33333333333333;3;3,5;3,33333333333333;2,75;2;3,75;4;-2,75;2;2;0;3;4;5;2;3,5
12/20/2024 8:49:27;12/20/2024 9:06:49;0;195.116.248.18;100;1041;1;12/20/2024 9:06:49;R_2QFyNSIBijDiajv; ; ; ; ;52.3194;20.9545;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;46;4;1;2; ;1; ;2;10;1;4;3;1;1;1; ;1;1; ; ; ;1; ; ; ;4;5;61;2;2;2;2;1;6;2;2;2; ; ; ; ; ; ; ; ;0;0;156,049;0;4;2;5;5;7;7;7; ; ; ; ; ;3;1;1;3;3;2;7;5;7;2;3;2;6;4;3;4;4;5;1;1;1; ; ;158,614;158,614;159,298;1;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ; ; ;2;3;7; ;6;1;2;2;2;3; ;4;PL; ;1041; ;05e46a286da7f5f52192a16cab1da095;gtj3cm;3;control;0; ;2;,285714285714286;QID33, QID9;,0188679245283019;QID43;3;2;3;1;1;3;3;2;3;2;4;7;2,75;5,75;2,25;8;-,75;-4;-2;-2;2;2;3;1;2
12/20/2024 8:47:40;12/20/2024 9:08:18;0;80.87.33.150;100;1238;1;12/20/2024 9:08:19;R_8K1rQxDcxvwVO93; ; ; ; ;52.3948;16.8573;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;34;4;1;15; ;1; ;2;3;1;5;5;2;2;1; ;1;1; ;1;1;1; ; ; ;4;6;60;4;2;2;5;6;6;4;5;5;0;0;181,174;0; ; ; ; ; ; ; ; ;7;6;6;6;7;7;7;2;5;2;2;2; ; ; ; ; ;5;3;6;6;5;3;6;6;7;3;5;4;6;4;8;5; ; ;0;0;22,96;0;1;0;0;1;0; ;0;1;0;0;0; ;0;1;0;0;0; ;1;1;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;1;0;0;0; ;1;0;1;0;0;Wspierajmy naszych producentów.;6;6; ; ;2; ;5;3;3;2;2;6; ;4;PL; ;1238; ;f2c093abf2cfaf025ef1f495d834ce55;gtj3cm;1;obligatory;0; ;1;,142857142857143;QID33;,0555555555555556;QID43, QID64, QID65;2;6;6;5;2;2;2;2,66666666666667;5,66666666666667;4,66666666666667;6,25;7;5,5;4,5;4;9;-1;-1;1;-2;5;3;4;6;4,5
12/20/2024 8:57:30;12/20/2024 9:16:29;0;37.30.14.58;100;1138;1;12/20/2024 9:16:29;R_8nS2WDzbghnir7P; ; ; ; ;51.104;17.0388;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2; ;3;1;1; ;1; ;2;1;1;5;7;2;4;1; ;1; ; ;1; ;1; ; ; ;5;4;68;3;4;2;1;1;3;1;1;1;1,17;161,55;162,517;9; ; ; ; ; ; ; ; ;3;1;5;4;6;4;7;2;1;7;7;7; ; ; ; ; ;1;1;5;4;7;7;7;7;9;7;9;7;1;1;9;7; ; ;0;0;16,979;0;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;7;7; ; ;3; ;7;3;4;7;3;8; ;4;PL; ;1138; ;9e29a286729d8498798dd82464ba7147;gtj3cm;1;obligatory;0; ;1;,142857142857143;QID33;,0377358490566038;QID36, QID43;2;7;7;1;7;7;7;3;1,66666666666667;1;3,25;5,66666666666667;5;4,75;5,5;8;-2;2;4;-2;7;7;1;7;5,5
12/20/2024 7:37:01;12/20/2024 9:24:09;0;46.112.94.54;100;6428;1;12/20/2024 9:24:10;R_8C3lpO1fQ9oq1gP; ; ; ; ;50.3314;18.8959;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;43;3;3;12; ;1; ;2;1;1;9;4;1;2;1; ; ;1; ; ; ; ; ; ; ;3;3;29;4;4;4;2;7;6;6;7;6; ; ; ; ;2,115;300,286;301,258;29; ; ; ; ;1;1;1;1;1;1;1;1;1;7;7;6; ; ; ; ; ;4;4;2;1;1;1;5;5;8;5;6;3;9;6;6;4; ; ;0;0;19,79;0;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;6;4; ; ;5; ;4;1;2;1;2;8; ;4;PL; ;6428; ;c0d1cdabfc08ea4b786bbb9892dc87f3;gtj3cm;2;voluntary;0; ;3;,428571428571429;QID22, QID33, QID9;,0377358490566038;QID43, QID63;1;6;4;1;7;7;6;4;5;6,33333333333333;1;1;3;2,75;4,5;7;-4,25;7;4;3;6;4;7;4;5,25
